Manufacturer Part Number,Supplier Part Number,Description,Package,Resistance,Tolerance,Voltage Rating,Power,Link
FRQ1206F3R90TS,C49010136,250mW 3.9Ω 200V Thick Film Resistor ±200ppm/℃ ±1% 1206 Chip Resistor - Surface Mount RoHS,1206,3.9Ω,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C49010136.html
FRC1206F2744TS,C49010127,250mW 2.74MΩ 200V Thick Film Resistor ±100ppm/℃ ±1% 1206 Chip Resistor - Surface Mount RoHS,1206,2.74MΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C49010127.html
FRH0603B1371TS,C48533787,1.37kΩ 100mW 75V Thick Film Resistor ±100ppm/℃ ±0.1% 0603 Chip Resistor - Surface Mount RoHS,0603,1.37kΩ,±0.1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533787.html
FRC0805F3013TS,C48533784,125mW 301kΩ 150V Thick Film Resistor ±100ppm/℃ ±1% 0805 Chip Resistor - Surface Mount RoHS,0805,301kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533784.html
FRQ0603F9092TS,C48533780,90.9kΩ 100mW 75V Thick Film Resistor ±100ppm/℃ ±1% 0603 Chip Resistor - Surface Mount RoHS,0603,90.9kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533780.html
FRC0402F1214TS,C48533740,62.5mW 1.21MΩ 50V Thick Film Resistor ±100ppm/℃ ±1% 0402 Chip Resistor - Surface Mount RoHS,0402,1.21MΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533740.html
FRC0402F8663TS,C48533739,62.5mW 866kΩ 50V Thick Film Resistor ±100ppm/℃ ±1% 0402 Chip Resistor - Surface Mount RoHS,0402,866kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533739.html
FRC0805F6193TS,C48533724,125mW 619kΩ 150V Thick Film Resistor ±100ppm/℃ ±1% 0805 Chip Resistor - Surface Mount RoHS,0805,619kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533724.html
FRC0805F9763TS,C48533716,125mW 976kΩ 150V Thick Film Resistor ±100ppm/℃ ±1% 0805 Chip Resistor - Surface Mount RoHS,0805,976kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533716.html
FRQ0805F1910TS,C48533710,125mW 191Ω 150V Thick Film Resistor ±100ppm/℃ ±1% 0805 Chip Resistor - Surface Mount RoHS,0805,191Ω,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533710.html
FRC0402F1542TS,C48533702,62.5mW 15.4kΩ 50V Thick Film Resistor ±100ppm/℃ ±1% 0402 Chip Resistor - Surface Mount RoHS,0402,15.4kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533702.html
FRC1206F3012TS,C48533691,250mW 30.1kΩ 200V Thick Film Resistor ±100ppm/℃ ±1% 1206 Chip Resistor - Surface Mount RoHS,1206,30.1kΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533691.html
FRC1206F2211TS,C48533679,250mW 2.21kΩ 200V Thick Film Resistor ±100ppm/℃ ±1% 1206 Chip Resistor - Surface Mount RoHS,1206,2.21kΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533679.html
FRC1206F2054TS,C48533627,250mW 2.05MΩ 200V Thick Film Resistor ±100ppm/℃ ±1% 1206 Chip Resistor - Surface Mount RoHS,1206,2.05MΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533627.html
FRM252WFR130TK,C48533608,2W 130mΩ ±50ppm/℃ ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,130mΩ,±1%,,2W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C48533608.html
FRC0201F5103TS,C46635944,510kΩ ±1% 50mW 0201 Thick Film Resistor,0201,510kΩ,±1%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C46635944.html
FRC0201F3300TS,C46635938,330Ω ±1% 50mW 0201 Thick Film Resistor,0201,330Ω,±1%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C46635938.html
FRC0201F3302TS,C46635937,33kΩ ±1% 50mW 0201 Thick Film Resistor,0201,33kΩ,±1%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C46635937.html
FRC0201F2R20TS,C46635936,2.2Ω ±1% 50mW 0201 Thick Film Resistor,0201,2.2Ω,±1%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C46635936.html
FRC0201F2200TS,C46635932,220Ω ±1% 50mW 0201 Thick Film Resistor,0201,220Ω,±1%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C46635932.html
FPM253WFR040TN,C46635906,40mΩ ±1% 3W,2512,40mΩ,±1%,,3W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C46635906.html
FRQ0603F1302TS,C42372214,13kΩ ±1% 100mW 0603 Thick Film Resistor,0603,13kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C42372214.html
FRC1210F4320TS,C42372190,432Ω ±1% 500mW 1210 Thick Film Resistor,1210,432Ω,±1%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C42372190.html
FRC1210F38R3TS,C42372188,38.3Ω ±1% 500mW 1210 Thick Film Resistor,1210,38.3Ω,±1%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C42372188.html
FRC1210F12R7TS,C42372186,12.7Ω ±1% 500mW 1210 Thick Film Resistor,1210,12.7Ω,±1%,200V,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C42372186.html
FRC1206F3523TS,C42372179,352kΩ ±1% 250mW 1206 Thick Film Resistor,1206,352kΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C42372179.html
FRC1206F3244TS,C42372177,3.24MΩ ±1% 250mW 1206 Thick Film Resistor,1206,3.24MΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C42372177.html
FRC1206F30R1TS,C42372176,30.1Ω ±1% 250mW 1206 Thick Film Resistor,1206,30.1Ω,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C42372176.html
FRC0805F3570TS,C42372163,357Ω ±1% 125mW 0805 Thick Film Resistor,0805,357Ω,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C42372163.html
FRC0805F2744TS,C42372160,2.74MΩ ±1% 125mW 0805 Thick Film Resistor,0805,2.74MΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C42372160.html
FRC0805F1181TS,C42372157,1.18kΩ ±1% 125mW 0805 Thick Film Resistor,0805,1.18kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C42372157.html
FRQ0805F8250TS,C22375120,125mW 825Ω Thick Film Resistor ±100ppm/℃ ±1% 0805 Chip Resistor - Surface Mount RoHS,0805,825Ω,±1%,,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C22375120.html
FRC0805F10R2TS,C22375118,125mW 10.2Ω 150V Thick Film Resistor ±100ppm/℃ ±1% 0805 Chip Resistor - Surface Mount RoHS,0805,10.2Ω,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C22375118.html
FRP2010F13R3TS,C22375111,13.3Ω 1W Thick Film Resistor ±1% ±200ppm/℃ 2010 Chip Resistor - Surface Mount RoHS,2010,13.3Ω,±1%,,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C22375111.html
FRC2512F86R6TS,C22375103,1W 86.6Ω 200V Thick Film Resistor ±100ppm/℃ ±1% 2512 Chip Resistor - Surface Mount RoHS,2512,86.6Ω,±1%,200V,1W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C22375103.html
FRC0603F3923TS,C22375101,392kΩ 100mW 75V Thick Film Resistor ±100ppm/℃ ±1% 0603 Chip Resistor - Surface Mount RoHS,0603,392kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C22375101.html
FRC0402J953 TS,C22375098,62.5mW 95kΩ 50V Thick Film Resistor ±100ppm/℃ ±5% 0402 Chip Resistor - Surface Mount RoHS,0402,95kΩ,±5%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C22375098.html
FRH1206D2323TS,C22375091,232kΩ 250mW Thick Film Resistor ±100ppm/℃ ±0.5% 1206 Chip Resistor - Surface Mount RoHS,1206,232kΩ,±0.5%,,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C22375091.html
FRH0805B2003TS,C22375087,125mW 200kΩ Thick Film Resistor ±100ppm/℃ ±0.1% 0805 Chip Resistor - Surface Mount RoHS,0805,200kΩ,±0.1%,,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C22375087.html
FRC1812F68R0TS,C19268610,750mW 68Ω 200V Thick Film Resistor ±100ppm/℃ ±1% 1812 Chip Resistor - Surface Mount RoHS,1812,68Ω,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C19268610.html
FRQ0402F1501TS,C19267409,1.5kΩ ±1% 62.5mW 0402 Thick Film Resistor,0402,1.5kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C19267409.html
FRC0603F3320TS,C19267398,332Ω 100mW 75V Thick Film Resistor ±100ppm/℃ ±1% 0603 Chip Resistor - Surface Mount RoHS,0603,332Ω,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C19267398.html
FRQ0805J471 TS,C18222270,125mW 470Ω 150V Thick Film Resistor ±100ppm/℃ ±5% 0805 Chip Resistor - Surface Mount RoHS,0805,470Ω,±5%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18222270.html
FRQ0805J204 TS,C18222269,125mW 200kΩ 150V Thick Film Resistor ±100ppm/℃ ±5% 0805 Chip Resistor - Surface Mount RoHS,0805,200kΩ,±5%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18222269.html
FRQ0805F5101TS,C18222259,125mW 5.1kΩ 150V Thick Film Resistor ±100ppm/℃ ±1% 0805 Chip Resistor - Surface Mount RoHS,0805,5.1kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18222259.html
FRC0201F1801TS,C18164362,50mW 1.8kΩ 25V Thick Film Resistor ±200ppm/℃ ±1% 0201 Chip Resistor - Surface Mount RoHS,0201,1.8kΩ,±1%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164362.html
FRC0201J223 TS,C18164360,50mW 22kΩ 25V Thick Film Resistor ±200ppm/℃ ±5% 0201 Chip Resistor - Surface Mount RoHS,0201,22kΩ,±5%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164360.html
FRC0201J153 TS,C18164345,15kΩ 50mW 25V Thick Film Resistor ±200ppm/℃ ±5% 0201 Chip Resistor - Surface Mount RoHS,0201,15kΩ,±5%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164345.html
FRC0201J205 TS,C18164332,2MΩ 50mW 25V Thick Film Resistor ±200ppm/℃ ±5% 0201 Chip Resistor - Surface Mount RoHS,0201,2MΩ,±5%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164332.html
FRC0201J222 TS,C18164331,50mW 2.2kΩ 25V Thick Film Resistor ±200ppm/℃ ±5% 0201 Chip Resistor - Surface Mount RoHS,0201,2.2kΩ,±5%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164331.html
FRC0201J330 TS,C18164328,33Ω 50mW 25V Thick Film Resistor ±200ppm/℃ ±5% 0201 Chip Resistor - Surface Mount RoHS,0201,33Ω,±5%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164328.html
FRC0201F1502TS,C18164326,15kΩ 50mW 25V Thick Film Resistor ±200ppm/℃ ±1% 0201 Chip Resistor - Surface Mount RoHS,0201,15kΩ,±1%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164326.html
FRC0201F1004TS,C18164322,50mW 1MΩ 25V Thick Film Resistor ±200ppm/℃ ±1% 0201 Chip Resistor - Surface Mount RoHS,0201,1MΩ,±1%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164322.html
FRC0201F2001TS,C18164321,2kΩ 50mW 25V Thick Film Resistor ±200ppm/℃ ±1% 0201 Chip Resistor - Surface Mount RoHS,0201,2kΩ,±1%,25V,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164321.html
FRQ1206J621 TS,C18164316,250mW 620Ω Thick Film Resistor ±5% 1206 Chip Resistor - Surface Mount RoHS,1206,620Ω,±5%,,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164316.html
FRC1812J564 TS,C18164312,560kΩ 750mW 200V Thick Film Resistor ±100ppm/℃ ±5% 1812 Chip Resistor - Surface Mount RoHS,1812,560kΩ,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164312.html
FRC1812F7503TS,C18164309,750kΩ 750mW 200V Thick Film Resistor ±100ppm/℃ ±1% 1812 Chip Resistor - Surface Mount RoHS,1812,750kΩ,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164309.html
FRC1206F6493TS,C18164303,250mW 649kΩ 200V Thick Film Resistor ±100ppm/℃ ±1% 1206 Chip Resistor - Surface Mount RoHS,1206,649kΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C18164303.html
FRC2010F2401TS,C7543913,2.4kΩ ±1% 750mW 2010 Thick Film Resistor,2010,2.4kΩ,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7543913.html
FRM252WJR0035TN,C7507090,3.5mΩ ±5% 2W,2512,3.5mΩ,±5%,,2W,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7507090.html
FRQ0402J472 TS,C7471240,62.5mW 4.7kΩ 50V Thick Film Resistor ±5% ±100ppm/℃ 0402 Chip Resistor - Surface Mount RoHS,0402,4.7kΩ,±5%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7471240.html
FRQ0402J102 TS,C7471239,62.5mW 1kΩ 50V Thick Film Resistor ±5% ±100ppm/℃ 0402 Chip Resistor - Surface Mount RoHS,0402,1kΩ,±5%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7471239.html
FRQ0603F6802TS,C7468704,68kΩ 100mW 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount RoHS,0603,68kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468704.html
FRQ0603F2402TS,C7468703,100mW 24kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount RoHS,0603,24kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468703.html
FRQ0402F3600TS,C7468693,62.5mW 360Ω Thick Film Resistor ±1% ±100ppm/℃ 0402 Chip Resistor - Surface Mount RoHS,0402,360Ω,±1%,,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468693.html
FRQ0603F2401TS,C7468683,2.4kΩ 100mW 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount RoHS,0603,2.4kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468683.html
FRQ1206F3600TS,C7468678,250mW 360Ω 200V Thick Film Resistor ±1% ±100ppm/℃ 1206 Chip Resistor - Surface Mount RoHS,1206,360Ω,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468678.html
FRQ0603F2212TS,C7468675,100mW 22.1kΩ 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount RoHS,0603,22.1kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468675.html
FRQ0805F3320TS,C7468670,125mW 332Ω 150V Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount RoHS,0805,332Ω,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468670.html
FRQ0603F3602TS,C7468664,36kΩ 100mW 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount RoHS,0603,36kΩ,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468664.html
FRQ0603F1R00TS,C7468661,1Ω 100mW 75V Thick Film Resistor ±200ppm/℃ ±1% 0603 Chip Resistor - Surface Mount RoHS,0603,1Ω,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468661.html
FRQ0402F2001TS,C7468655,2kΩ 62.5mW 50V Thick Film Resistor ±1% ±100ppm/℃ 0402 Chip Resistor - Surface Mount RoHS,0402,2kΩ,±1%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468655.html
FRQ0805F2000TS,C7468629,125mW 200Ω 150V Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount RoHS,0805,200Ω,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468629.html
FRQ1206F2001TS,C7468620,2kΩ 250mW 200V Thick Film Resistor ±1% ±100ppm/℃ 1206 Chip Resistor - Surface Mount RoHS,1206,2kΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468620.html
FRQ0603F1202TS,C7468539,12kΩ 100mW Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount RoHS,0603,12kΩ,±1%,,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468539.html
FRQ0603F2491TS,C7468533,2.49kΩ 100mW Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount RoHS,0603,2.49kΩ,±1%,,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468533.html
FRQ0603F1003TS,C7468513,100mW 100kΩ Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount RoHS,0603,100kΩ,±1%,,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468513.html
FRQ1206J472 TS,C7468504,250mW 4.7kΩ Thick Film Resistor ±5% ±100ppm/℃ 1206 Chip Resistor - Surface Mount RoHS,1206,4.7kΩ,±5%,,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468504.html
FRQ0603F5101TS,C7468498,100mW 5.1kΩ Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount RoHS,0603,5.1kΩ,±1%,,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468498.html
FRQ1206F0000TS,C7468496,0Ω 250mW Thick Film Resistor ±1% 1206 Chip Resistor - Surface Mount RoHS,1206,0Ω,±1%,,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468496.html
FRQ0402J473 TS,C7468492,47kΩ 62.5mW 50V Thick Film Resistor ±200ppm/℃ ±5% 0402 Chip Resistor - Surface Mount RoHS,0402,47kΩ,±5%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468492.html
FRQ0603F5102TS,C7468490,51kΩ 100mW Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount RoHS,0603,51kΩ,±1%,,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468490.html
FRQ0603F7500TS,C7468484,100mW 750Ω 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount RoHS,0603,750Ω,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468484.html
FRQ0603F5100TS,C7468460,100mW 510Ω 75V Thick Film Resistor ±1% ±100ppm/℃ 0603 Chip Resistor - Surface Mount RoHS,0603,510Ω,±1%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468460.html
FRQ0603J101 TS,C7468429,100mW 100Ω 75V Thick Film Resistor ±5% ±100ppm/℃ 0603 Chip Resistor - Surface Mount RoHS,0603,100Ω,±5%,75V,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468429.html
FRQ0805J302 TS,C7468420,125mW 3kΩ Thick Film Resistor ±5% ±100ppm/℃ 0805 Chip Resistor - Surface Mount RoHS,0805,3kΩ,±5%,,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468420.html
FRQ0603J304 TS,C7468400,300kΩ 100mW Thick Film Resistor ±5% ±100ppm/℃ 0603 Chip Resistor - Surface Mount RoHS,0603,300kΩ,±5%,,100mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468400.html
FRP1206J330 TS,C7468091,33Ω 500mW Thick Film Resistor ±200ppm/℃ ±5% 1206 Chip Resistor - Surface Mount RoHS,1206,33Ω,±5%,,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7468091.html
FPL1206FR560TS,C7467843,500mW 560mΩ Thick Film Resistor ±200ppm/℃ ±1% 1206 Chip Resistor - Surface Mount RoHS,1206,560mΩ,±1%,,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467843.html
FRL1210JR027TS,C7467542,500mW 27mΩ Thick Film Resistor ±1200ppm/℃ ±5% 1210 Chip Resistor - Surface Mount RoHS,1210,27mΩ,±5%,,500mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467542.html
FRL0805JR016TS,C7467497,125mW 16mΩ Thick Film Resistor ±5% 0805 Chip Resistor - Surface Mount RoHS,0805,16mΩ,±5%,,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467497.html
FRC0805F9093TS,C7467425,125mW 909kΩ 150V Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount RoHS,0805,909kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467425.html
FRC0805F7150TS,C7467423,125mW 715Ω 150V Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount RoHS,0805,715Ω,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467423.html
FRC0402J245 TS,C7467417,2.4MΩ 62.5mW 50V Thick Film Resistor ±5% ±100ppm/℃ 0402 Chip Resistor - Surface Mount RoHS,0402,2.4MΩ,±5%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467417.html
FRC2010F3001TS,C7467393,3kΩ 750mW 200V Thick Film Resistor ±1% ±100ppm/℃ 2010 Chip Resistor - Surface Mount RoHS,2010,3kΩ,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467393.html
FRC1812J752 TS,C7467391,7.5kΩ 750mW 200V Thick Film Resistor ±5% ±100ppm/℃ 1812 Chip Resistor - Surface Mount RoHS,1812,7.5kΩ,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467391.html
FRC2010F5111TS,C7467384,5.11kΩ 750mW 200V Thick Film Resistor ±1% ±100ppm/℃ 2010 Chip Resistor - Surface Mount RoHS,2010,5.11kΩ,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467384.html
FRC0805F4123TS,C7467379,125mW 412kΩ 150V Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount RoHS,0805,412kΩ,±1%,150V,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467379.html
FRC2010J155 TS,C7467367,750mW 1.5MΩ 200V Thick Film Resistor ±5% ±100ppm/℃ 2010 Chip Resistor - Surface Mount RoHS,2010,1.5MΩ,±5%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467367.html
FRC2010F5112TS,C7467350,51.1kΩ 750mW 200V Thick Film Resistor ±1% ±100ppm/℃ 2010 Chip Resistor - Surface Mount RoHS,2010,51.1kΩ,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467350.html
FRC1812F4992TS,C7467339,49.9kΩ 750mW 200V Thick Film Resistor ±1% ±100ppm/℃ 1812 Chip Resistor - Surface Mount RoHS,1812,49.9kΩ,±1%,200V,750mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467339.html
FRC1206F2152TS,C7467334,21.5kΩ 250mW 200V Thick Film Resistor ±1% ±100ppm/℃ 1206 Chip Resistor - Surface Mount RoHS,1206,21.5kΩ,±1%,200V,250mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467334.html
FRC0805F34R8TS,C7467327,125mW 34.8Ω Thick Film Resistor ±1% ±100ppm/℃ 0805 Chip Resistor - Surface Mount RoHS,0805,34.8Ω,±1%,,125mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467327.html
FRC0402J164 TS,C7467320,62.5mW 160kΩ 50V Thick Film Resistor ±5% ±100ppm/℃ 0402 Chip Resistor - Surface Mount RoHS,0402,160kΩ,±5%,50V,62.5mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467320.html
FRC0201J331 TS,C7467316,50mW 330Ω Thick Film Resistor ±200ppm/℃ ±5% 0201 Chip Resistor - Surface Mount RoHS,0201,330Ω,±5%,,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467316.html
FRC0201F2701TS,C7467314,50mW 2.7kΩ Thick Film Resistor ±200ppm/℃ ±1% 0201 Chip Resistor - Surface Mount RoHS,0201,2.7kΩ,±1%,,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467314.html
FRC0201J102 TS,C7467313,50mW 1kΩ Thick Film Resistor ±200ppm/℃ ±5% 0201 Chip Resistor - Surface Mount RoHS,0201,1kΩ,±5%,,50mW,https://www.lcsc.comhttps://www.lcsc.com/product-detail/C7467313.html
